,Volume Requirements Forecast - DC-H - GB (MW),Volume Requirements Forecast - DC-L - GB (MW),Volume Requirements Forecast - DR-H - GB (MW),Volume Requirements Forecast - DR-L - GB (MW),Volume Requirements Forecast - DM-H - GB (MW),Volume Requirements Forecast - DM-L - GB (MW),Ancillary Volume Accepted - DC-H - GB (MW),Ancillary Volume Accepted - DC-L - GB (MW),Ancillary Volume Accepted - DR-H - GB (MW),Ancillary Volume Accepted - DR-L - GB (MW),Ancillary Volume Accepted - DM-H - GB (MW),Ancillary Volume Accepted - DM-L - GB (MW),Ancillary Price - DC-H - GB (£/MW/h),Ancillary Price - DC-L - GB (£/MW/h),Ancillary Price - DR-H - GB (£/MW/h),Ancillary Price - DR-L - GB (£/MW/h),Ancillary Price - DM-H - GB (£/MW/h),Ancillary Price - DM-L - GB (£/MW/h),"Day Ahead Price (N2EX, local) - GB (£/MWh)_min","Day Ahead Price (N2EX, local) - GB (£/MWh)_max","Day Ahead Price (N2EX, local) - GB (£/MWh)_mean","Day Ahead Price (N2EX, local) - GB (£/MWh)_std","Day Ahead Price (EPEX, local) - GB (£/MWh)_min","Day Ahead Price (EPEX, local) - GB (£/MWh)_max","Day Ahead Price (EPEX, local) - GB (£/MWh)_mean","Day Ahead Price (EPEX, local) - GB (£/MWh)_std","Day Ahead Price (EPEX half-hourly, local) - GB (£/MWh)_timeslot_0","Day Ahead Price (EPEX half-hourly, local) - GB (£/MWh)_timeslot_1","Day Ahead Price (EPEX half-hourly, local) - GB (£/MWh)_timeslot_2","Day Ahead Price (EPEX half-hourly, local) - GB (£/MWh)_timeslot_3","Day Ahead Price (EPEX half-hourly, local) - GB (£/MWh)_timeslot_4","Day Ahead Price (EPEX half-hourly, local) - GB (£/MWh)_timeslot_5","Day Ahead Price (EPEX half-hourly, local) - GB (£/MWh)_timeslot_6","Day Ahead Price (EPEX half-hourly, local) - GB (£/MWh)_timeslot_7",National Demand Forecast (NDF) - GB (MW)_timeslot_0,National Demand Forecast (NDF) - GB (MW)_timeslot_1,National Demand Forecast (NDF) - GB (MW)_timeslot_2,National Demand Forecast (NDF) - GB (MW)_timeslot_3,National Demand Forecast (NDF) - GB (MW)_timeslot_4,National Demand Forecast (NDF) - GB (MW)_timeslot_5,National Demand Forecast (NDF) - GB (MW)_timeslot_6,National Demand Forecast (NDF) - GB (MW)_timeslot_7,"Day Ahead Price (N2EX, local) - GB (£/MWh)_timeslot_0","Day Ahead Price (N2EX, local) - GB (£/MWh)_timeslot_1","Day Ahead Price (N2EX, local) - GB (£/MWh)_timeslot_2","Day Ahead Price (N2EX, local) - GB (£/MWh)_timeslot_3","Day Ahead Price (EPEX, local) - GB (£/MWh)_timeslot_0","Day Ahead Price (EPEX, local) - GB (£/MWh)_timeslot_1","Day Ahead Price (EPEX, local) - GB (£/MWh)_timeslot_2","Day Ahead Price (EPEX, local) - GB (£/MWh)_timeslot_3"
2023-02-14 23:00:00,515.0,595.0,80,80,80.0,80,762,783,100.0,60.0,66.0,15.0,0.85,1.86,0.0,8.01,6.0,2.22,117.94,186.07,140.67,22.97,115.8,184.4,137.96,21.99,121.7,126.0,117.0,120.0,123.7,120.0,120.0,119.7,26290.0,24970.0,24580.0,24990.0,24932.0,24464.0,24079.0,23741.0,124.14,122.01,122.47,118.44,123.0,120.4,119.9,119.2
2023-02-15 03:00:00,709.0,703.0,80,80,80.0,80,789,775,100.0,54.0,82.0,27.0,4.93,2.03,0.0,6.0,3.4,2.13,114.0,170.18,134.15,18.33,115.5,174.0,133.19,17.68,120.0,117.0,128.8,120.0,140.0,153.2,180.1,175.9,23092.0,22674.0,22489.0,22470.0,23290.0,24458.0,27134.0,29910.0,118.67,118.73,137.3,169.96,116.8,119.7,131.2,155.0
2023-02-15 07:00:00,737.0,716.0,80,80,80.0,80,646,695,100.0,77.0,88.0,35.0,0.93,3.0,0.0,16.9,0.02,5.0,114.0,170.18,134.15,18.33,115.5,174.0,133.19,17.68,163.2,200.4,167.05,169.0,156.9,138.8,126.3,120.3,32002.0,33188.0,34319.0,34700.0,35000.0,34361.0,33894.0,33000.0,170.18,153.89,143.11,126.3,174.0,160.6,138.95,124.85
2023-02-15 11:00:00,559.0,515.0,80,80,80.0,80,594,558,96.0,77.0,69.0,63.0,1.15,1.7,0.0,15.9,3.0,2.42,114.0,170.18,134.15,18.33,115.5,174.0,133.19,17.68,121.4,120.3,119.1,118.5,119.1,118.3,119.1,120.3,32293.0,31787.0,31587.0,31121.0,31103.0,31308.0,31000.0,31134.0,120.75,116.0,114.0,114.57,120.0,117.2,115.5,116.0
2023-02-15 15:00:00,488.0,485.0,80,80,80.0,80,581,638,100.0,66.0,89.0,36.0,0.68,2.9,0.0,15.27,0.42,5.0,114.0,170.18,134.15,18.33,115.5,174.0,133.19,17.68,131.1,146.6,145.0,180.8,157.5,190.0,180.8,160.0,31520.0,31769.0,33264.0,35182.0,36790.0,37843.0,38400.0,38118.0,124.91,143.44,160.35,158.85,124.9,141.1,158.8,161.55
2023-02-15 19:00:00,495.0,621.0,80,80,80.0,80,681,630,100.0,66.0,78.0,25.0,0.53,1.96,0.0,15.0,3.0,5.0,114.0,170.18,134.15,18.33,115.5,174.0,133.19,17.68,169.6,142.4,149.9,135.0,141.8,118.0,121.6,114.0,37595.0,36539.0,35293.0,34160.0,32434.0,30673.0,28710.0,27251.0,155.1,137.71,127.78,116.71,150.1,137.4,128.7,119.8
2023-02-15 23:00:00,552.0,601.0,80,80,80.0,80,745,698,100.0,55.0,88.0,,1.19,1.37,0.0,6.0,3.0,,114.0,170.18,134.15,18.33,115.5,174.0,133.19,17.68,119.2,119.2,108.0,120.0,125.4,110.0,127.2,119.0,25464.0,24190.0,24150.0,24500.0,24419.0,23649.0,23333.0,22960.0,128.25,132.44,127.5,123.03,125.0,122.25,122.7,119.3
2023-02-16 03:00:00,686.0,563.0,80,80,80.0,80,752,770,100.0,61.0,82.0,27.0,1.81,1.95,0.0,9.37,3.0,2.13,97.94,171.66,139.92,21.27,98.0,169.1,136.46,19.77,129.2,115.0,133.8,130.0,150.1,150.0,158.6,154.0,22716.0,22423.0,22139.0,22156.0,22776.0,24072.0,26767.0,28819.0,123.74,125.82,139.55,163.7,119.0,120.0,136.3,160.0
2023-02-16 07:00:00,708.0,636.0,80,80,80.0,80,516,621,100.0,82.0,95.0,50.0,0.65,2.92,0.0,16.29,1.39,6.08,97.94,171.66,139.92,21.27,98.0,169.1,136.46,19.77,164.6,190.0,160.0,163.2,159.0,141.3,129.9,124.0,30935.0,32041.0,33263.0,33800.0,34314.0,33846.0,33392.0,32500.0,161.68,165.08,169.91,158.0,169.1,164.0,157.4,143.0
2023-02-16 11:00:00,533.0,569.0,80,80,80.0,80,475,643,97.0,82.0,93.0,54.0,0.75,1.68,0.0,14.89,1.66,5.21,97.94,171.66,139.92,21.27,98.0,169.1,136.46,19.77,121.1,120.1,120.0,118.0,122.3,117.9,121.9,123.2,31999.0,32353.0,32351.0,32016.0,31720.0,31909.0,32128.0,32148.0,147.44,145.34,120.62,120.62,134.0,130.0,125.0,126.0
2023-02-16 15:00:00,436.0,526.0,80,80,80.0,80,472,620,99.0,86.0,93.0,51.0,0.51,3.43,0.0,15.0,1.53,6.0,97.94,171.66,139.92,21.27,98.0,169.1,136.46,19.77,129.0,140.0,142.8,164.0,150.0,176.0,170.0,160.0,32464.0,33345.0,34402.0,35434.0,37212.0,38526.0,38820.0,38438.0,124.0,147.9,167.77,171.66,129.2,144.2,167.0,163.1
2023-02-16 19:00:00,438.0,613.0,80,80,80.0,80,713,539,100.0,70.0,94.0,21.0,2.0,1.17,0.0,17.8,1.7,5.83,97.94,171.66,139.92,21.27,98.0,169.1,136.46,19.77,168.0,154.0,154.4,141.95,160.0,120.0,130.0,107.0,37482.0,36734.0,34914.0,33500.0,31718.0,30259.0,28650.0,27340.0,155.84,140.32,125.76,102.46,157.5,134.45,124.8,108.8
2023-02-16 23:00:00,619.0,616.0,80,80,80.0,80,823,664,100.0,72.0,87.0,9.0,1.55,1.52,0.0,12.0,1.24,5.0,97.94,171.66,139.92,21.27,98.0,169.1,136.46,19.77,124.9,120.0,118.5,133.5,140.9,136.0,128.0,123.0,25604.0,24580.0,24400.0,24900.0,24454.0,23801.0,23207.0,23038.0,97.94,86.47,72.02,64.01,98.0,90.6,80.2,62.0
2023-02-17 03:00:00,818.0,756.0,80,80,80.0,80,840,700,100.0,70.0,75.0,8.0,4.88,2.04,0.0,11.0,3.74,3.74,53.05,166.42,120.9,33.85,51.0,166.7,117.86,31.61,120.55,120.0,120.0,120.0,140.0,140.0,172.6,156.4,22590.0,22340.0,22100.0,22248.0,23006.0,24458.0,27354.0,29623.0,55.08,53.05,90.3,123.73,51.0,60.2,88.95,125.2
2023-02-17 07:00:00,841.0,783.0,80,80,80.0,80,760,679,100.0,60.0,100.0,16.0,1.3,3.11,0.0,13.49,0.0,3.74,53.05,166.42,120.9,33.85,51.0,166.7,117.86,31.61,150.0,171.0,164.8,173.0,178.0,174.0,166.0,166.0,31753.0,33159.0,34704.0,35550.0,36040.0,35867.0,35699.0,35050.0,141.9,146.85,142.04,133.0,143.1,145.9,138.48,127.25
2023-02-17 11:00:00,765.0,718.0,80,80,80.0,80,692,680,96.0,79.0,92.0,63.0,1.49,1.93,0.0,15.0,2.05,3.27,53.05,166.42,120.9,33.85,51.0,166.7,117.86,31.61,155.0,150.0,150.0,140.0,125.0,122.5,124.5,122.2,34771.0,34590.0,34446.0,33950.0,33500.0,33581.0,33650.0,33500.0,122.42,121.21,121.48,127.1,117.73,113.2,112.0,113.0
2023-02-17 15:00:00,654.0,669.0,80,80,80.0,80,672,657,100.0,75.0,99.0,70.0,1.91,7.3,0.0,20.0,0.32,5.0,53.05,166.42,120.9,33.85,51.0,166.7,117.86,31.61,122.43,131.2,138.0,152.0,148.8,161.1,165.28,146.8,33615.0,34286.0,35128.0,35927.0,37457.0,38500.0,38489.0,37840.0,114.66,131.18,145.61,166.42,114.8,131.6,148.0,166.7
2023-02-17 19:00:00,652.0,757.0,80,80,80.0,80,651,538,100.0,80.0,100.0,50.0,1.09,2.66,0.0,19.31,0.0,6.5,53.05,166.42,120.9,33.85,51.0,166.7,117.86,31.61,149.2,151.8,140.0,122.4,131.0,116.6,125.6,97.4,36312.0,35436.0,33846.0,32410.0,30282.0,28508.0,26633.0,25075.0,165.75,150.23,136.68,125.49,165.21,147.26,134.56,125.2
2023-02-17 23:00:00,614.0,627.0,80,80,80.0,80,786,773,97.0,59.0,86.0,18.0,1.4,1.6,0.0,12.0,3.28,4.0,53.05,166.42,120.9,33.85,51.0,166.7,117.86,31.61,100.0,76.7,70.0,81.2,80.7,48.7,68.8,51.2,23167.0,21940.0,20930.0,22200.0,22049.0,21604.0,20882.0,20456.0,165.0,125.67,104.75,80.0,126.4,117.8,105.0,80.0
2023-02-18 03:00:00,707.0,594.0,80,80,80.0,80,875,827,54.0,32.0,56.0,5.0,2.16,2.05,9.03,9.49,6.0,0.0,62.1,144.4,113.0,24.37,58.5,151.6,112.96,24.22,64.0,52.0,53.9,60.3,56.5,87.9,90.0,124.0,19917.0,19452.0,19091.0,19000.0,19473.0,20298.0,22205.0,23828.0,62.28,62.1,67.7,80.71,58.5,62.0,70.0,87.3
2023-02-18 07:00:00,776.0,663.0,80,80,80.0,80,789,780,54.0,44.0,91.0,6.0,0.66,2.45,9.58,19.48,0.0,4.0,62.1,144.4,113.0,24.37,58.5,151.6,112.96,24.22,131.6,142.0,120.0,140.0,130.0,135.0,135.8,130.0,25743.0,27125.0,28895.0,30200.0,30600.0,30551.0,30390.0,30371.0,106.78,112.35,120.09,120.02,113.2,118.0,125.1,127.05
2023-02-18 11:00:00,712.0,641.0,80,80,80.0,80,614,616,99.0,69.0,89.0,50.0,1.11,1.67,0.0,15.0,0.0,6.0,62.1,144.4,113.0,24.37,58.5,151.6,112.96,24.22,111.3,112.0,122.7,123.2,130.0,126.4,130.0,131.8,30443.0,30500.0,30454.0,30455.0,30623.0,30177.0,30127.0,30128.0,120.04,122.9,127.42,133.54,122.0,121.95,126.4,124.5
2023-02-18 15:00:00,560.0,592.0,80,80,80.0,80,580,700,96.0,70.0,91.0,20.0,0.51,3.03,3.0,18.0,0.0,6.0,62.1,144.4,113.0,24.37,58.5,151.6,112.96,24.22,125.0,137.0,133.2,145.6,137.8,161.6,167.5,165.3,30239.0,30778.0,31524.0,32848.0,33972.0,35933.0,36810.0,36082.0,132.25,120.5,143.6,144.4,117.6,127.0,151.6,146.2
2023-02-18 19:00:00,514.0,674.0,80,80,80.0,80,663,674,89.0,64.0,100.0,32.0,0.6,2.56,7.0,18.9,0.0,6.23,62.1,144.4,113.0,24.37,58.5,151.6,112.96,24.22,169.6,160.0,163.2,146.5,146.1,128.0,145.8,117.2,34563.0,33270.0,32484.0,31490.0,30052.0,28770.0,26627.0,25302.0,128.2,123.8,129.2,126.71,132.4,123.8,121.4,117.6
2023-02-18 23:00:00,530.0,638.0,80,80,80.0,80,676,775,96.0,57.0,93.0,5.0,0.77,1.4,0.0,6.0,0.18,0.03,62.1,144.4,113.0,24.37,58.5,151.6,112.96,24.22,137.2,124.0,94.5,118.1,120.6,65.0,70.6,70.0,23634.0,22900.0,22400.0,22430.0,21722.0,21050.0,20361.0,19938.0,116.98,112.56,114.96,98.33,114.75,108.4,102.6,93.6
2023-02-19 03:00:00,747.0,627.0,80,80,80.0,80,838,808,86.0,49.0,93.0,40.0,1.3,2.05,5.0,9.0,0.53,1.11,76.72,157.82,119.65,20.8,92.0,153.7,117.99,18.79,70.0,51.2,62.0,51.6,68.0,71.7,81.0,104.8,19441.0,18841.0,18289.0,18100.0,17854.0,18398.0,19768.0,20714.0,101.2,111.55,112.1,109.49,92.0,96.1,100.0,100.0
2023-02-19 07:00:00,808.0,667.0,80,80,80.0,80,822,852,94.0,58.0,91.0,5.0,0.95,2.34,0.0,10.0,0.18,0.03,76.72,157.82,119.65,20.8,92.0,153.7,117.99,18.79,97.6,127.4,100.0,130.0,124.8,120.0,112.1,115.0,22110.0,23243.0,25019.0,26000.0,27159.0,27375.0,27400.0,27245.0,123.58,134.86,145.72,144.95,110.5,123.3,137.55,144.0
2023-02-19 11:00:00,747.0,748.0,80,80,80.0,80,751,848,96.0,62.0,100.0,60.0,1.77,2.68,0.0,10.0,0.0,3.02,76.72,157.82,119.65,20.8,92.0,153.7,117.99,18.79,101.25,102.7,116.0,113.2,115.9,108.1,110.7,118.5,27050.0,27087.0,27428.0,27700.0,27896.0,27805.0,27550.0,27200.0,132.93,116.97,90.0,91.8,129.6,126.6,114.7,108.6
2023-02-19 15:00:00,682.0,715.0,80,80,80.0,80,703,755,96.0,63.0,100.0,21.0,0.6,7.3,0.0,15.0,0.0,4.0,76.72,157.82,119.65,20.8,92.0,153.7,117.99,18.79,113.6,122.0,100.8,112.1,132.0,155.0,155.0,145.0,27553.0,28136.0,29316.0,30564.0,32215.0,33470.0,33174.0,32399.0,109.83,132.59,157.82,154.96,111.4,132.9,153.5,153.7
2023-02-19 19:00:00,681.0,793.0,80,80,80.0,80,783,765,87.0,48.0,100.0,20.0,1.11,2.56,10.0,10.0,0.0,2.11,76.72,157.82,119.65,20.8,92.0,153.7,117.99,18.79,136.0,127.0,126.0,95.0,139.0,129.0,126.0,120.6,31587.0,30543.0,29371.0,28500.0,27492.0,26457.0,25119.0,24011.0,142.03,126.8,119.96,110.01,139.0,129.6,120.85,105.3
2023-02-19 23:00:00,775.0,764.0,80,80,80.0,80,690,693,100.0,64.0,100.0,50.0,0.92,1.4,0.0,12.0,0.0,6.0,76.72,157.82,119.65,20.8,92.0,153.7,117.99,18.79,142.4,112.0,106.25,138.6,141.3,116.3,122.7,103.8,22839.0,21900.0,21500.0,21900.0,21623.0,21220.0,20651.0,20396.0,76.72,76.2,69.05,60.43,98.0,95.0,90.0,82.6
2023-02-20 03:00:00,844.0,793.0,80,80,80.0,80,842,709,100.0,58.0,98.0,48.0,2.74,2.47,0.0,12.0,0.79,3.72,58.12,160.58,112.87,30.87,70.0,164.0,119.73,25.34,120.1,105.0,115.2,115.2,117.0,122.6,120.0,123.0,19884.0,19613.0,19432.0,19367.0,19260.0,19692.0,20820.0,21644.0,58.12,60.1,83.5,129.14,70.0,72.5,96.0,131.9
2023-02-20 07:00:00,853.0,803.0,80,80,80.0,80,736,621,100.0,68.0,87.0,50.0,0.87,2.2,0.0,17.13,3.0,6.0,58.12,160.58,112.87,30.87,70.0,164.0,119.73,25.34,110.0,132.9,130.0,145.0,150.6,156.0,148.0,147.0,22462.0,23005.0,23796.0,24200.0,25085.0,25200.0,25101.0,24905.0,140.38,138.39,136.5,126.53,142.9,140.0,136.0,126.3
2023-02-20 11:00:00,739.0,707.0,80,80,80.0,80,546,590,100.0,75.0,86.0,50.0,0.9,1.86,0.0,12.4,3.0,6.0,58.12,160.58,112.87,30.87,70.0,164.0,119.73,25.34,138.6,136.0,116.8,105.4,111.0,100.0,97.8,92.0,24730.0,24775.0,24950.0,24843.0,24881.0,24700.0,25104.0,25650.0,106.75,102.05,108.28,109.12,116.0,114.1,114.4,114.3
2023-02-20 15:00:00,612.0,565.0,80,80,80.0,80,654,563,100.0,77.0,100.0,32.0,1.9,3.43,0.0,18.22,0.0,6.0,58.12,160.58,112.87,30.87,70.0,164.0,119.73,25.34,87.75,107.4,108.85,145.0,125.0,161.6,161.6,132.3,26554.0,27738.0,29352.0,30507.0,32068.0,33400.0,33126.0,32345.0,101.33,122.61,149.3,160.58,110.0,127.0,149.3,164.0
2023-02-20 19:00:00,594.0,648.0,80,80,80.0,80,697,638,100.0,79.0,100.0,27.0,0.97,1.93,0.0,18.9,0.0,6.0,58.12,160.58,112.87,30.87,70.0,164.0,119.73,25.34,156.8,124.0,151.52,129.4,138.6,88.0,105.8,81.87,31145.0,30052.0,29011.0,28000.0,26581.0,25167.0,23777.0,22550.0,151.62,137.13,134.31,127.51,156.8,140.3,137.3,125.2
2023-02-20 23:00:00,605.0,621.0,80,80,80.0,80,657,517,100.0,90.0,95.0,29.0,0.79,1.1,0.0,3.11,1.28,3.69,58.12,160.58,112.87,30.87,70.0,164.0,119.73,25.34,91.75,75.0,65.0,86.2,71.7,68.0,62.2,60.0,20920.0,19810.0,19400.0,20000.0,19599.0,18972.0,18410.0,18000.0,119.9,121.85,119.94,114.81,121.6,120.9,120.9,117.1
2023-02-21 03:00:00,712.0,587.0,80,80,80.0,80,761,664,100.0,98.0,81.0,38.0,3.4,1.95,0.0,1.94,3.68,3.0,114.81,166.2,133.92,16.18,116.9,169.3,135.25,16.69,58.1,47.9,47.8,50.0,63.0,90.0,98.0,125.9,17569.0,17143.0,16850.0,17462.0,19490.0,20876.0,23510.0,25849.0,119.52,123.97,132.13,140.73,116.9,118.1,131.4,140.0
2023-02-21 07:00:00,732.0,643.0,80,80,80.0,80,612,592,100.0,70.0,100.0,70.0,0.72,2.28,0.0,23.13,0.0,5.31,114.81,166.2,133.92,16.18,116.9,169.3,135.25,16.69,116.0,140.0,125.0,138.5,130.0,135.0,114.8,120.0,28693.0,30186.0,31100.0,30997.0,31500.0,31476.0,31470.0,30500.0,157.2,156.96,150.01,139.45,158.5,154.2,146.85,134.25
2023-02-21 11:00:00,560.0,578.0,80,80,80.0,80,538,557,100.0,82.0,98.0,75.0,1.01,2.0,0.0,12.0,0.46,4.0,114.81,166.2,133.92,16.18,116.9,169.3,135.25,16.69,112.5,106.8,113.4,112.1,112.4,100.0,100.0,97.62,29918.0,29653.0,29563.0,29347.0,29237.0,29200.0,29381.0,29682.0,124.74,117.02,116.34,118.66,127.5,123.2,123.4,122.0
2023-02-21 15:00:00,478.0,546.0,80,80,80.0,80,517,633,100.0,74.0,98.0,49.0,0.51,5.91,0.0,18.21,0.67,6.0,114.81,166.2,133.92,16.18,116.9,169.3,135.25,16.69,105.1,110.1,101.9,126.9,124.0,166.0,160.0,150.0,30214.0,31189.0,32349.0,33722.0,34973.0,35966.0,36300.0,36132.0,124.09,146.58,158.4,166.2,127.0,146.0,167.8,169.3
2023-02-21 19:00:00,473.0,629.0,80,80,80.0,80,610,531,100.0,70.0,100.0,54.0,0.67,1.97,0.0,18.9,0.43,5.24,114.81,166.2,133.92,16.18,116.9,169.3,135.25,16.69,153.4,140.0,152.0,126.7,140.0,115.1,119.6,94.05,35693.0,34790.0,33522.0,31560.0,30171.0,28670.0,27355.0,25985.0,154.22,139.09,130.12,122.06,161.5,141.3,131.6,121.6
2023-02-21 23:00:00,546.0,617.0,80,80,80.0,80,724,698,100.0,60.0,96.0,14.0,0.79,1.4,0.0,12.0,0.1,3.0,114.81,166.2,133.92,16.18,116.9,169.3,135.25,16.69,121.5,117.5,115.0,147.2,123.3,121.5,115.0,113.3,24315.0,23120.0,22900.0,23400.0,23395.0,23046.0,22658.0,22456.0,119.91,119.91,120.19,116.96,124.6,121.5,120.5,120.0
2023-02-22 03:00:00,639.0,543.0,80,80,80.0,80,738,879,100.0,67.0,94.0,23.0,2.9,3.2,0.0,15.11,1.9,3.0,114.92,160.14,135.11,15.51,116.2,161.7,133.5,14.89,118.1,114.3,122.1,122.1,123.7,131.0,138.6,141.4,21977.0,21533.0,21430.0,21460.0,22310.0,23531.0,26196.0,28482.0,115.33,114.92,127.21,153.03,120.0,120.1,127.2,146.5
2023-02-22 07:00:00,663.0,637.0,80,80,80.0,80,549,806,100.0,80.0,91.0,20.0,0.5,2.91,0.0,15.32,0.0,6.0,114.92,160.14,135.11,15.51,116.2,161.7,133.5,14.89,133.0,163.8,150.0,159.0,149.7,145.9,142.9,140.8,30519.0,31961.0,33376.0,34080.0,34370.0,34135.0,34059.0,33540.0,159.38,156.05,149.48,139.85,155.5,153.8,146.1,135.1
2023-02-22 11:00:00,465.0,559.0,80,80,80.0,80,483,763,99.0,77.0,85.0,49.0,0.81,3.2,0.0,15.0,0.0,6.0,114.92,160.14,135.11,15.51,116.2,161.7,133.5,14.89,127.1,121.35,119.0,114.0,120.25,114.0,118.0,114.0,32865.0,32818.0,32818.0,32657.0,32474.0,32190.0,32003.0,32000.0,130.07,125.3,126.85,126.61,123.6,117.6,118.4,121.5
2023-02-22 15:00:00,431.0,432.0,80,80,80.0,80,622,833,100.0,80.0,95.0,56.0,0.5,12.99,0.0,16.89,0.93,4.0,114.92,160.14,135.11,15.51,116.2,161.7,133.5,14.89,122.0,124.5,134.4,150.0,146.0,167.2,164.8,150.2,32243.0,33188.0,34363.0,35576.0,37081.0,38200.0,38177.0,37585.0,130.16,141.03,159.09,160.14,131.9,143.8,157.9,161.7
2023-02-22 19:00:00,429.0,517.0,80,80,80.0,80,640,530,100.0,76.0,96.0,50.0,0.75,2.0,0.0,16.89,0.0,6.0,114.92,160.14,135.11,15.51,116.2,161.7,133.5,14.89,166.0,150.0,150.0,125.0,139.8,130.0,122.0,116.2,37110.0,36062.0,34650.0,33160.0,31351.0,29993.0,28352.0,26616.0,153.5,142.34,132.88,120.82,152.25,138.0,129.9,116.2
2023-02-22 23:00:00,505.0,609.0,80,80,80.0,80,642,722,100.0,54.0,98.0,10.0,0.8,1.25,0.0,3.0,0.34,0.08,114.92,160.14,135.11,15.51,116.2,161.7,133.5,14.89,117.5,117.0,105.0,121.0,117.92,105.0,119.0,111.15,24609.0,23640.0,23360.0,23980.0,24067.0,23454.0,23099.0,22701.0,121.45,117.28,115.11,112.43,125.0,118.6,118.1,116.6
2023-02-23 03:00:00,678.0,559.0,80,80,80.0,80,646,774,100.0,52.0,98.0,10.0,1.81,1.93,0.0,3.0,0.34,0.08,112.43,166.08,133.66,16.7,116.6,166.3,133.63,16.24,116.4,108.0,119.0,117.3,147.0,131.0,130.0,140.0,22283.0,21908.0,21700.0,21942.0,22513.0,23885.0,26542.0,29005.0,113.1,115.9,130.7,150.07,117.5,120.2,130.0,146.0
2023-02-23 07:00:00,699.0,635.0,80,80,80.0,80,429,652,100.0,84.0,88.0,53.0,0.44,2.77,0.0,12.0,0.0,4.0,112.43,166.08,133.66,16.7,116.6,166.3,133.63,16.24,126.3,165.0,146.5,163.0,152.0,147.0,142.5,138.5,31338.0,32480.0,33789.0,34300.0,34800.0,34625.0,34613.0,34500.0,157.04,154.93,149.23,141.44,159.0,156.0,148.9,138.0
2023-02-23 11:00:00,512.0,565.0,80,80,80.0,80,394,666,99.0,87.0,81.0,42.0,0.66,3.24,0.0,10.47,1.75,1.63,112.43,166.08,133.66,16.7,116.6,166.3,133.63,16.24,130.0,116.8,118.3,114.75,127.0,114.0,124.0,125.0,34454.0,34269.0,34228.0,34040.0,33901.0,33387.0,33040.0,33090.0,131.79,124.7,119.2,119.06,125.0,119.75,117.7,118.3
2023-02-23 15:00:00,475.0,549.0,80,80,80.0,80,366,745,98.0,82.0,88.0,50.0,0.5,6.9,0.0,15.0,0.0,6.0,112.43,166.08,133.66,16.7,116.6,166.3,133.63,16.24,130.0,147.5,130.2,161.0,153.0,179.0,164.0,161.6,33120.0,33875.0,34579.0,35746.0,37344.0,38504.0,38800.0,38480.0,125.12,138.32,155.36,166.08,125.0,141.0,160.0,166.3
2023-02-23 19:00:00,468.0,631.0,80,80,80.0,80,511,534,100.0,84.0,93.0,23.0,0.75,2.29,0.0,12.41,1.76,0.92,112.43,166.08,133.66,16.7,116.6,166.3,133.63,16.24,158.0,153.0,153.6,125.7,153.0,133.0,135.0,115.0,37789.0,36351.0,35155.0,33870.0,32395.0,30643.0,28568.0,27225.0,157.99,137.39,132.01,118.39,151.8,137.35,133.4,119.0
2023-02-23 23:00:00,572.0,610.0,80,80,80.0,80,649,611,100.0,62.0,98.0,6.0,0.81,1.14,0.0,4.0,0.0,1.3,112.43,166.08,133.66,16.7,116.6,166.3,133.63,16.24,131.0,120.0,116.0,121.9,120.0,117.8,116.2,111.2,25749.0,24320.0,23700.0,23970.0,23550.0,23081.0,22759.0,22381.0,125.21,121.67,119.48,112.5,123.68,119.0,115.6,113.33
2023-02-24 03:00:00,737.0,705.0,80,80,80.0,80,661,662,100.0,67.0,78.0,6.0,2.56,2.56,0.0,9.48,4.5,1.3,109.26,154.79,129.94,13.37,112.58,157.0,130.11,13.65,117.8,108.0,120.0,118.4,134.6,129.9,141.0,144.2,22044.0,21788.0,21540.0,21659.0,22372.0,23772.0,26265.0,28484.0,109.26,113.41,123.24,139.94,112.58,113.4,121.4,135.3
2023-02-24 07:00:00,770.0,738.0,80,80,80.0,80,498,538,100.0,77.0,91.0,19.0,0.57,2.48,0.0,13.46,0.0,4.0,109.26,154.79,129.94,13.37,112.58,157.0,130.11,13.65,140.0,172.8,145.0,156.1,153.6,144.1,148.6,144.0,30794.0,32124.0,33586.0,34370.0,34880.0,34461.0,33750.0,32700.0,141.83,148.57,146.46,139.89,145.2,149.0,146.0,140.0
2023-02-24 11:00:00,578.0,569.0,80,80,80.0,80,442,549,100.0,70.0,98.0,69.0,0.6,1.69,0.0,19.21,0.0,4.0,109.26,154.79,129.94,13.37,112.58,157.0,130.11,13.65,138.4,132.0,130.0,128.0,131.1,122.0,121.9,124.0,32613.0,32568.0,32556.0,32209.0,31900.0,31969.0,32072.0,32122.0,130.11,123.39,120.05,114.6,130.5,123.3,119.75,116.0
2023-02-24 15:00:00,475.0,543.0,80,80,80.0,80,427,531,100.0,80.0,91.0,20.0,0.51,3.02,0.0,16.97,0.0,6.5,109.26,154.79,129.94,13.37,112.58,157.0,130.11,13.65,112.0,135.9,115.2,157.0,131.0,176.0,168.0,162.7,32476.0,33378.0,34464.0,35529.0,37341.0,38692.0,39020.0,38709.0,115.61,127.18,147.33,154.79,117.4,131.2,150.1,157.0
